time,temperature_celsius,relative_humidity_percent,barometric_pressure_hpa,is_holiday,is_weekend,available_bikes,available_docks,hour_sin,hour_cos
2024-12-01 00:00:00,13.79,85.87,1002.3,0.0,1.0,2.0,32.0,0.0,1.0
2024-12-01 01:00:00,13.79,85.87,1002.3,0.0,1.0,2.0,32.0,0.269797,0.962917
2024-12-01 02:00:00,13.19,86.17,1000.48,0.0,1.0,4.0,31.0,0.519584,0.854419
2024-12-01 03:00:00,13.19,86.17,1000.48,0.0,1.0,4.0,31.0,0.730836,0.682553
2024-12-01 04:00:00,13.19,86.17,1000.48,0.0,1.0,4.0,31.0,0.887885,0.460065
2024-12-01 05:00:00,11.98,89.02,1000.22,0.0,1.0,4.0,32.0,0.979084,0.203456
2024-12-01 06:00:00,11.49,89.83,1000.22,0.0,1.0,1.0,34.0,0.997669,-0.068242
2024-12-01 07:00:00,11.4,90.05,1000.25,0.0,1.0,0.0,35.0,0.942261,-0.33488
2024-12-01 08:00:00,11.83,87.26,1000.31,0.0,1.0,0.0,35.0,0.81697,-0.57668
2024-12-01 09:00:00,12.17,87.61,1000.44,0.0,1.0,0.0,35.0,0.631088,-0.775711
2024-12-01 10:00:00,12.79,83.66,1000.56,0.0,1.0,0.0,35.0,0.398401,-0.917211
2024-12-01 11:00:00,13.55,78.37,1000.6,0.0,1.0,0.0,35.0,0.136167,-0.990686
2024-12-01 12:00:00,12.85,80.96,1000.62,0.0,1.0,0.0,35.0,-0.136167,-0.990686
2024-12-01 13:00:00,12.77,80.18,1000.27,0.0,1.0,4.0,31.0,-0.398401,-0.917211
2024-12-01 14:00:00,12.37,83.14,1000.14,0.0,1.0,12.0,23.0,-0.631088,-0.775711
2024-12-01 15:00:00,12.06,86.08,1000.15,0.0,1.0,9.0,26.0,-0.81697,-0.57668
2024-12-01 16:00:00,11.02,92.8,1000.49,0.0,1.0,8.0,27.0,-0.942261,-0.33488
2024-12-01 17:00:00,9.99,93.52,1001.13,0.0,1.0,8.0,27.0,-0.997669,-0.068242
2024-12-01 18:00:00,9.06,91.44,1001.73,0.0,1.0,8.0,27.0,-0.979084,0.203456
2024-12-01 19:00:00,8.42,90.64,1001.75,0.0,1.0,10.0,25.0,-0.887885,0.460065
2024-12-01 20:00:00,8.42,90.64,1001.75,0.0,1.0,10.0,25.0,-0.730836,0.682553
2024-12-01 21:00:00,8.86,89.15,1001.72,0.0,1.0,7.0,28.0,-0.519584,0.854419
2024-12-01 22:00:00,9.06,88.4,1001.98,0.0,1.0,6.0,29.0,-0.269797,0.962917
2024-12-01 23:00:00,9.06,88.4,1001.98,0.0,1.0,6.0,29.0,-0.0,1.0
2024-12-02 00:00:00,8.54,94.15,1003.19,0.0,0.0,8.0,28.0,0.0,1.0
2024-12-02 01:00:00,8.54,94.15,1003.19,0.0,0.0,8.0,28.0,0.269797,0.962917
2024-12-02 02:00:00,7.26,88.79,1005.84,0.0,0.0,7.0,28.0,0.519584,0.854419
2024-12-02 03:00:00,7.26,88.79,1005.84,0.0,0.0,7.0,28.0,0.730836,0.682553
2024-12-02 04:00:00,6.31,86.63,1006.56,0.0,0.0,7.0,28.0,0.887885,0.460065
2024-12-02 05:00:00,6.25,85.8,1007.47,0.0,0.0,7.0,28.0,0.979084,0.203456
2024-12-02 06:00:00,6.34,83.61,1008.38,0.0,0.0,6.0,29.0,0.997669,-0.068242
2024-12-02 07:00:00,5.33,86.21,1009.26,0.0,0.0,4.0,31.0,0.942261,-0.33488
2024-12-02 08:00:00,4.75,87.8,1010.35,0.0,0.0,1.0,34.0,0.81697,-0.57668
