time,temperature_celsius,relative_humidity_percent,barometric_pressure_hpa,is_holiday,is_weekend,available_bikes,available_docks,hour_sin,hour_cos
2024-12-01 00:00:00,13.87,85.23,1002.37,0.0,1.0,29.0,11.0,0.0,1.0
2024-12-01 01:00:00,13.53,87.43,1001.77,0.0,1.0,29.0,11.0,0.269797,0.962917
2024-12-01 02:00:00,13.64,86.76,1001.5,0.0,1.0,29.0,11.0,0.519584,0.854419
2024-12-01 03:00:00,13.3,86.27,1000.81,0.0,1.0,29.0,11.0,0.730836,0.682553
2024-12-01 04:00:00,13.3,86.27,1000.81,0.0,1.0,29.0,11.0,0.887885,0.460065
2024-12-01 05:00:00,12.25,88.14,1000.22,0.0,1.0,29.0,11.0,0.979084,0.203456
2024-12-01 06:00:00,11.43,89.86,1000.22,0.0,1.0,30.0,10.0,0.997669,-0.068242
2024-12-01 07:00:00,11.21,89.94,1000.21,0.0,1.0,30.0,10.0,0.942261,-0.33488
2024-12-01 08:00:00,11.83,87.26,1000.31,0.0,1.0,29.0,11.0,0.81697,-0.57668
2024-12-01 09:00:00,12.17,87.61,1000.44,0.0,1.0,28.0,12.0,0.631088,-0.775711
2024-12-01 10:00:00,12.79,83.66,1000.56,0.0,1.0,26.0,14.0,0.398401,-0.917211
2024-12-01 11:00:00,13.55,78.37,1000.6,0.0,1.0,26.0,14.0,0.136167,-0.990686
2024-12-01 12:00:00,12.85,80.96,1000.62,0.0,1.0,25.0,15.0,-0.136167,-0.990686
2024-12-01 13:00:00,12.77,80.18,1000.27,0.0,1.0,28.0,12.0,-0.398401,-0.917211
2024-12-01 14:00:00,12.37,83.14,1000.14,0.0,1.0,31.0,9.0,-0.631088,-0.775711
2024-12-01 15:00:00,12.16,85.33,1000.15,0.0,1.0,32.0,8.0,-0.81697,-0.57668
2024-12-01 16:00:00,10.95,92.72,1000.53,0.0,1.0,32.0,8.0,-0.942261,-0.33488
2024-12-01 17:00:00,9.76,93.26,1001.32,0.0,1.0,29.0,11.0,-0.997669,-0.068242
2024-12-01 18:00:00,9.42,91.99,1001.6,0.0,1.0,30.0,10.0,-0.979084,0.203456
2024-12-01 19:00:00,8.53,90.79,1001.85,0.0,1.0,30.0,10.0,-0.887885,0.460065
2024-12-01 20:00:00,8.48,89.38,1001.53,0.0,1.0,29.0,11.0,-0.730836,0.682553
2024-12-01 21:00:00,8.84,89.63,1001.64,0.0,1.0,28.0,12.0,-0.519584,0.854419
2024-12-01 22:00:00,8.84,89.63,1001.64,0.0,1.0,28.0,12.0,-0.269797,0.962917
2024-12-01 23:00:00,8.69,93.18,1002.92,0.0,1.0,28.0,12.0,-0.0,1.0
2024-12-02 00:00:00,8.51,94.18,1003.29,0.0,0.0,26.0,14.0,0.0,1.0
2024-12-02 01:00:00,8.43,89.61,1003.94,0.0,0.0,26.0,14.0,0.269797,0.962917
2024-12-02 02:00:00,8.04,91.29,1004.79,0.0,0.0,26.0,14.0,0.519584,0.854419
2024-12-02 03:00:00,7.5,88.59,1005.58,0.0,0.0,26.0,14.0,0.730836,0.682553
2024-12-02 04:00:00,7.5,88.59,1005.58,0.0,0.0,26.0,14.0,0.887885,0.460065
2024-12-02 05:00:00,6.28,85.97,1007.39,0.0,0.0,27.0,13.0,0.979084,0.203456
2024-12-02 06:00:00,6.33,83.41,1008.44,0.0,0.0,25.0,15.0,0.997669,-0.068242
2024-12-02 07:00:00,5.33,86.21,1009.26,0.0,0.0,23.0,17.0,0.942261,-0.33488
2024-12-02 08:00:00,4.72,87.79,1010.43,0.0,0.0,22.0,18.0,0.81697,-0.57668
2024-12-02 09:00:00,4.64,87.21,1011.79,0.0,0.0,16.0,24.0,0.631088,-0.775711
2024-12-02 10:00:00,5.43,80.61,1012.6,0.0,0.0,13.0,27.0,0.398401,-0.917211
2024-12-02 11:00:00,6.14,73.53,1013.18,0.0,0.0,12.0,28.0,0.136167,-0.990686
2024-12-02 12:00:00,6.2,70.68,1013.34,0.0,0.0,12.0,28.0,-0.136167,-0.990686
2024-12-02 13:00:00,6.2,68.68,1013.91,0.0,0.0,11.0,29.0,-0.398401,-0.917211
2024-12-02 14:00:00,5.91,68.83,1014.24,0.0,0.0,12.0,28.0,-0.631088,-0.775711
2024-12-02 15:00:00,5.43,68.7,1014.64,0.0,0.0,12.0,28.0,-0.81697,-0.57668
2024-12-02 16:00:00,3.88,70.91,1015.21,0.0,0.0,19.0,21.0,-0.942261,-0.33488
2024-12-02 17:00:00,3.13,81.06,1015.59,0.0,0.0,27.0,13.0,-0.997669,-0.068242
2024-12-02 18:00:00,1.78,85.85,1015.65,0.0,0.0,29.0,11.0,-0.979084,0.203456
2024-12-02 19:00:00,1.67,89.69,1015.91,0.0,0.0,32.0,8.0,-0.887885,0.460065
2024-12-02 20:00:00,1.62,89.71,1015.86,0.0,0.0,34.0,6.0,-0.730836,0.682553
2024-12-02 21:00:00,1.11,91.87,1016.06,0.0,0.0,34.0,6.0,-0.519584,0.854419
