temperature_celsius,relative_humidity_percent,barometric_pressure_hpa,is_holiday,is_weekend,available_bikes,available_docks,hour_sin,hour_cos
13.974052558883258,83.91396747644986,1002.4579200723427,False,True,17,23,0.0,1.0
13.945784609690827,84.50865292059696,1002.4294337567297,False,True,17,23,0.0,1.0
13.890218366420568,84.97135462651913,1002.447897858345,False,True,17,23,0.0,1.0
13.854826061575155,85.97019992598075,1002.3627017059221,False,True,17,23,0.0,1.0
13.686743157806498,86.77470765814496,1002.1442709253038,False,True,17,23,0.0,1.0
13.641547005383792,86.92182090679903,1001.9219504172281,False,True,17,23,0.269797,0.962917
13.556165807537308,87.27413030787578,1001.830599564267,False,True,17,23,0.269797,0.962917
13.563094010767584,87.27470765814496,1001.7675055534994,False,True,17,23,0.269797,0.962917
13.553671361036773,87.39225763964015,1001.7265581123828,False,True,17,23,0.269797,0.962917
13.404237604307033,88.05796450033844,1001.7282790561912,False,True,17,23,0.269797,0.962917
13.489641016151378,87.65865292059696,1001.6665581123827,False,True,17,23,0.269797,0.962917
13.637135462651912,86.60126577052768,1001.5882790561914,False,True,17,23,0.519584,0.854419
13.664237604307033,87.18244268506392,1001.5759696551147,False,True,17,23,0.519584,0.854419
13.685969655114604,87.12493713156447,1001.5065470053838,False,True,17,23,0.519584,0.854419
13.71501110699893,86.75264994448557,1001.4492487113059,False,True,17,23,0.519584,0.854419
13.611165807537308,86.42759440949092,1001.4661658075373,False,True,17,23,0.519584,0.854419
13.507516660498395,86.44930424630061,1001.4035196366099,False,True,17,23,0.519584,0.854419
13.394248711305965,86.30738715006926,1001.0429200723428,False,True,17,23,0.730836,0.682553
13.389826061575155,86.06454482671904,1000.869237604307,False,True,17,23,0.730836,0.682553
13.00385640646055,86.6614286019536,1000.4873205080758,False,True,17,23,0.887885,0.460065
12.252897858344879,88.14341234017851,1000.2196299091524,False,True,17,23,0.979084,0.203456
11.363279056191363,89.87182090679902,1000.1561658075374,False,True,17,23,0.997669,-0.068242
11.489052558883257,89.82632130552233,1000.2155884572682,False,True,17,23,0.997669,-0.068242
11.365784609690825,89.90149524394717,1000.2280829037687,False,True,17,23,0.997669,-0.068242
11.353486315612999,89.99629909152446,1000.1375166604984,False,True,17,23,0.997669,-0.068242
11.176002976111395,89.510614444824,1000.0873205080757,False,True,17,23,0.997669,-0.068242
11.02617691453624,89.82932646029847,1000.1603923048455,False,True,17,23,0.942261,-0.33488
11.239652123150309,89.79895636945093,1000.0936713610367,False,True,17,23,0.942261,-0.33488
11.331939310229204,89.54168028937094,1000.0419282032302,False,True,17,23,0.942261,-0.33488
11.197920072342738,89.45103629710817,1000.1290525588831,False,True,17,23,0.942261,-0.33488
11.129282032302756,89.85322729475476,1000.1955884572682,False,True,17,23,0.942261,-0.33488
11.4011991285341,90.0506884202585,1000.2544337567298,False,True,17,23,0.942261,-0.33488
11.78178758580222,89.1012584370868,1000.2694337567298,False,True,17,23,0.81697,-0.57668
12.001754264805427,87.37562555182295,1000.2680829037687,False,True,17,23,0.81697,-0.57668
12.032124355652982,86.65992602456552,1000.3003923048453,False,True,17,23,0.81697,-0.57668
11.922135462651912,86.26489270356875,1000.3069282032302,False,True,17,23,0.81697,-0.57668
11.730229473419497,86.4835973856023,1000.3405884572682,False,True,17,23,0.81697,-0.57668
11.527712812921102,87.69768326548234,1000.3959696551146,False,True,18,22,0.81697,-0.57668
11.630991869112464,87.94895636945094,1000.3861658075373,False,True,18,22,0.631088,-0.775711
11.80329016319029,87.84202816622066,1000.3613508529611,False,True,18,22,0.631088,-0.775711
11.964826061575154,87.3273649360714,1000.4411658075372,False,True,18,22,0.631088,-0.775711
12.273889727457341,87.89190976279046,1000.4830829037687,False,True,18,22,0.631088,-0.775711
