district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
Dublin 12,2025-02-22 17:09:06,2025-02-24 13:00:00,283.74,282.5,1008,63,276.57,12,1.2,10000,5.45,8.35,237,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 17:09:06,2025-02-24 14:00:00,284.03,282.79,1007,62,276.46,25,0.97,10000,5.54,8.5,234,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 17:09:06,2025-02-24 15:00:00,283.73,282.59,1007,67,277.44,50,0.62,10000,4.86,8.53,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 17:09:06,2025-02-24 16:00:00,282.81,280.45,1007,75,278.05,63,0.29,10000,4.66,9.33,220,0.5,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-22 18:00:00,283.35,282.18,1013,67,277.5,20,0.0,10000,3.55,8.86,222,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-22 19:00:00,282.67,281.13,1013,72,277.88,16,0.0,10000,2.93,5.74,203,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-22 20:00:00,281.81,280.13,1013,76,277.82,13,0.0,10000,2.87,4.46,179,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-22 21:00:00,280.9,279.02,1014,81,277.85,11,0.0,10000,2.9,4.32,185,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-22 22:00:00,280.46,278.23,1014,83,277.77,18,0.0,10000,3.31,8.37,189,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-22 23:00:00,279.76,277.26,1014,82,276.39,22,0.0,10000,3.51,8.24,188,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-23 00:00:00,280.01,277.27,1013,81,276.42,29,0.0,10000,4.04,10.0,181,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 18:10:01,2025-02-23 01:00:00,280.72,277.74,1012,79,276.85,100,0.0,10000,4.91,13.54,177,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-23 02:00:00,281.94,278.64,1011,75,277.33,100,0.0,10000,6.67,16.36,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-23 03:00:00,282.46,278.73,1009,76,277.96,100,0.0,10000,8.79,19.59,184,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-23 04:00:00,282.57,278.62,1008,77,278.24,100,0.0,10000,9.87,21.7,187,0.2,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 18:10:01,2025-02-23 05:00:00,282.73,278.69,1007,78,278.55,100,0.0,10000,10.53,21.76,184,0.21,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 18:10:01,2025-02-23 06:00:00,282.31,277.91,1005,81,278.75,100,0.0,10000,11.66,23.3,183,0.69,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 18:10:01,2025-02-23 07:00:00,282.25,277.8,1003,85,279.38,100,0.0,10000,11.78,23.31,181,1.0,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 18:10:01,2025-02-23 08:00:00,282.68,278.45,1002,88,280.19,100,0.01,10000,11.42,23.53,183,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 09:00:00,283.51,282.85,1001,86,280.76,100,0.07,6724,11.38,25.36,187,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 10:00:00,284.16,283.59,1001,87,281.47,100,0.07,9221,10.37,23.52,193,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 11:00:00,284.64,284.12,1000,87,282.07,100,0.14,10000,9.98,22.25,192,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 12:00:00,284.99,284.55,999,89,282.66,100,0.15,8104,9.66,23.78,197,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 13:00:00,285.05,284.7,1000,92,283.18,100,0.24,5471,9.62,17.99,214,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 14:00:00,284.74,284.1,1000,82,281.2,100,0.13,10000,9.86,18.67,219,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 18:10:01,2025-02-23 15:00:00,284.42,283.77,1000,83,281.16,100,0.06,10000,8.53,16.85,211,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-23 16:00:00,284.12,283.44,1000,83,280.89,100,0.1,10000,9.3,17.88,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-23 17:00:00,283.68,282.93,1000,82,280.21,88,0.0,10000,9.85,17.69,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-23 18:00:00,283.3,282.46,1001,80,279.43,77,0.0,10000,9.58,17.55,216,0.8,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-23 19:00:00,282.81,279.06,1002,82,279.35,1,0.0,10000,9.32,17.33,215,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-23 20:00:00,282.49,278.72,1002,82,278.98,2,0.0,10000,8.96,16.56,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-23 21:00:00,282.02,278.19,1003,82,278.66,0,0.0,10000,8.64,16.4,218,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-23 22:00:00,281.66,277.78,1003,83,278.49,0,0.0,10000,8.4,16.36,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-23 23:00:00,281.45,277.57,1004,83,278.15,0,0.0,10000,8.15,16.34,222,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-24 00:00:00,281.19,277.33,1004,82,277.86,0,0.0,10000,7.79,16.0,224,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 18:10:01,2025-02-24 01:00:00,281.07,277.24,1004,83,277.86,70,0.0,10000,7.57,15.58,225,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-24 02:00:00,280.95,277.15,1005,84,277.86,86,0.0,10000,7.35,15.22,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-24 03:00:00,280.77,277.16,1004,84,277.71,84,0.0,10000,6.6,14.46,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-24 04:00:00,280.58,276.94,1005,84,277.57,60,0.0,10000,6.54,14.21,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 18:10:01,2025-02-24 05:00:00,280.35,276.79,1005,84,277.32,48,0.0,10000,6.14,13.81,232,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 18:10:01,2025-02-24 06:00:00,280.26,276.7,1005,84,277.17,41,0.0,10000,6.06,13.41,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 18:10:01,2025-02-24 07:00:00,280.01,276.6,1005,85,277.12,14,0.0,10000,5.5,12.85,229,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 18:10:01,2025-02-24 08:00:00,280.12,276.83,1006,85,277.2,42,0.09,10000,5.27,12.43,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 18:10:01,2025-02-24 09:00:00,280.86,277.81,1006,83,277.66,54,0.33,10000,5.16,11.57,230,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-24 10:00:00,281.69,278.83,1007,81,278.05,60,0.64,10000,5.21,10.99,238,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-24 11:00:00,282.48,279.78,1007,72,277.23,69,1.0,10000,5.32,9.49,241,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-24 12:00:00,283.17,281.98,1007,67,276.82,62,1.22,10000,5.63,8.42,244,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 18:10:01,2025-02-24 13:00:00,283.6,282.32,1007,62,276.11,14,1.2,10000,5.53,8.1,245,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 18:10:01,2025-02-24 14:00:00,283.92,282.59,1007,59,275.8,13,0.97,10000,5.15,7.8,243,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 18:10:01,2025-02-24 15:00:00,283.88,282.68,1006,64,276.88,15,0.62,10000,4.97,7.98,238,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 18:10:01,2025-02-24 16:00:00,282.9,280.75,1007,72,277.55,36,0.29,10000,4.22,8.59,230,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 18:10:01,2025-02-24 17:00:00,281.82,279.3,1007,78,277.56,49,0.0,10000,4.46,8.68,231,0.25,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-22 19:00:00,282.13,280.48,1014,71,277.16,20,0.0,10000,2.93,5.74,203,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-22 20:00:00,281.6,279.88,1014,75,277.43,16,0.0,10000,2.87,4.46,179,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-22 21:00:00,280.98,279.12,1014,79,277.57,14,0.0,10000,2.9,4.32,185,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-22 22:00:00,280.7,278.52,1014,80,277.48,19,0.0,10000,3.31,8.37,189,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-22 23:00:00,280.23,277.84,1014,80,277.02,22,0.0,10000,3.51,8.24,188,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-23 00:00:00,280.01,277.27,1013,81,276.42,29,0.0,10000,4.04,10.0,181,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 19:10:57,2025-02-23 01:00:00,280.72,277.74,1012,79,276.85,100,0.0,10000,4.91,13.54,177,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-23 02:00:00,281.94,278.64,1011,75,277.33,100,0.0,10000,6.67,16.36,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-23 03:00:00,282.46,278.73,1009,76,277.96,100,0.0,10000,8.79,19.59,184,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-23 04:00:00,282.57,278.62,1008,77,278.24,100,0.0,10000,9.87,21.7,187,0.2,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 19:10:57,2025-02-23 05:00:00,282.73,278.69,1007,78,278.55,100,0.0,10000,10.53,21.76,184,0.21,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 19:10:57,2025-02-23 06:00:00,282.31,277.91,1005,81,278.75,100,0.0,10000,11.66,23.3,183,0.69,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 19:10:57,2025-02-23 07:00:00,282.25,277.8,1003,85,279.38,100,0.0,10000,11.78,23.31,181,1.0,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 19:10:57,2025-02-23 08:00:00,282.68,278.45,1002,88,280.19,100,0.01,10000,11.42,23.53,183,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 09:00:00,283.51,282.85,1001,86,280.76,100,0.06,6724,11.38,25.36,187,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 10:00:00,284.16,283.59,1001,87,281.47,100,0.07,9221,10.37,23.52,193,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 11:00:00,284.64,284.12,1000,87,282.07,100,0.15,10000,9.98,22.25,192,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 12:00:00,284.99,284.55,999,89,282.66,100,0.18,8104,9.66,23.78,197,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 13:00:00,285.05,284.7,1000,92,283.18,100,0.1,5471,9.62,17.99,214,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 14:00:00,284.74,284.1,1000,82,281.2,100,0.09,10000,9.86,18.67,219,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-23 15:00:00,284.42,283.77,1000,83,281.16,100,0.53,10000,8.53,16.85,211,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-23 16:00:00,284.12,283.44,1000,83,280.89,100,0.24,10000,9.3,17.88,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-23 17:00:00,283.68,282.93,1000,82,280.21,88,0.0,10000,9.85,17.69,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-23 18:00:00,283.3,282.46,1001,80,279.43,77,0.0,10000,9.58,17.55,216,0.8,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-23 19:00:00,282.81,279.06,1002,82,279.35,1,0.0,10000,9.32,17.33,215,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-23 20:00:00,282.49,278.72,1002,82,278.98,2,0.0,10000,8.96,16.56,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-23 21:00:00,282.02,278.19,1003,82,278.66,0,0.0,10000,8.64,16.4,218,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-23 22:00:00,281.66,277.78,1003,83,278.49,0,0.0,10000,8.4,16.36,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-23 23:00:00,281.45,277.57,1004,83,278.15,0,0.0,10000,8.15,16.34,222,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-24 00:00:00,281.19,277.33,1004,82,277.86,0,0.0,10000,7.79,16.0,224,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 19:10:57,2025-02-24 01:00:00,281.07,277.24,1004,83,277.86,70,0.0,10000,7.57,15.58,225,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-24 02:00:00,280.95,277.15,1005,84,277.86,86,0.0,10000,7.35,15.22,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-24 03:00:00,280.77,277.16,1004,84,277.71,84,0.0,10000,6.6,14.46,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-24 04:00:00,280.58,276.94,1005,84,277.57,60,0.0,10000,6.54,14.21,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 19:10:57,2025-02-24 05:00:00,280.35,276.79,1005,84,277.32,48,0.0,10000,6.14,13.81,232,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 19:10:57,2025-02-24 06:00:00,280.26,276.7,1005,84,277.17,41,0.0,10000,6.06,13.41,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 19:10:57,2025-02-24 07:00:00,280.01,276.6,1005,85,277.12,14,0.0,10000,5.5,12.85,229,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 19:10:57,2025-02-24 08:00:00,280.12,276.83,1006,85,277.2,42,0.1,10000,5.27,12.43,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 19:10:57,2025-02-24 09:00:00,280.86,277.81,1006,83,277.66,54,0.33,10000,5.16,11.57,230,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-24 10:00:00,281.69,278.83,1007,81,278.05,60,0.65,10000,5.21,10.99,238,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-24 11:00:00,282.48,279.78,1007,72,277.23,69,0.93,10000,5.32,9.49,241,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-24 12:00:00,283.17,281.98,1007,67,276.82,62,1.19,10000,5.63,8.42,244,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 19:10:57,2025-02-24 13:00:00,283.6,282.32,1007,62,276.11,14,1.18,10000,5.53,8.1,245,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 19:10:57,2025-02-24 14:00:00,283.92,282.59,1007,59,275.8,13,0.95,10000,5.15,7.8,243,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 19:10:57,2025-02-24 15:00:00,283.88,282.68,1006,64,276.88,15,0.61,10000,4.97,7.98,238,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 19:10:57,2025-02-24 16:00:00,282.9,280.75,1007,72,277.55,36,0.25,10000,4.22,8.59,230,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 19:10:57,2025-02-24 17:00:00,281.82,279.3,1007,78,277.56,49,0.0,10000,4.46,8.68,231,0.25,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 19:10:57,2025-02-24 18:00:00,280.43,278.03,1007,91,278.54,58,0.0,10000,3.6,9.02,240,1.0,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-22 20:00:00,280.76,278.88,1014,79,277.36,20,0.0,10000,2.87,4.46,179,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 20:11:52,2025-02-22 21:00:00,280.46,278.5,1014,82,277.59,17,0.0,10000,2.9,4.32,185,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 20:11:52,2025-02-22 22:00:00,280.35,278.1,1014,82,277.49,19,0.0,10000,3.31,8.37,189,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 20:11:52,2025-02-22 23:00:00,280.16,277.75,1014,81,277.13,21,0.0,10000,3.51,8.24,188,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 20:11:52,2025-02-23 00:00:00,280.16,277.46,1013,81,277.13,27,0.0,10000,4.04,10.0,181,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 20:11:52,2025-02-23 01:00:00,280.72,277.74,1012,79,276.85,100,0.0,10000,4.91,13.54,177,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-23 02:00:00,281.94,278.64,1011,75,277.33,100,0.0,10000,6.67,16.36,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-23 03:00:00,282.46,278.73,1009,76,277.96,100,0.0,10000,8.79,19.59,184,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-23 04:00:00,282.57,278.62,1008,77,278.24,100,0.0,10000,9.87,21.7,187,0.2,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-23 05:00:00,282.73,278.69,1007,78,278.55,100,0.0,10000,10.53,21.76,184,0.21,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-23 06:00:00,282.31,277.91,1005,81,278.75,100,0.0,10000,11.66,23.3,183,0.69,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-23 07:00:00,282.25,277.8,1003,85,279.38,100,0.0,10000,11.78,23.31,181,1.0,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-23 08:00:00,282.68,278.45,1002,88,280.19,100,0.01,10000,11.42,23.53,183,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 09:00:00,283.51,282.85,1001,86,280.76,100,0.06,6724,11.38,25.36,187,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 10:00:00,284.16,283.59,1001,87,281.47,100,0.07,9221,10.37,23.52,193,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 11:00:00,284.64,284.12,1000,87,282.07,100,0.15,10000,9.98,22.25,192,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 12:00:00,284.99,284.55,999,89,282.66,100,0.18,8104,9.66,23.78,197,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 13:00:00,285.05,284.7,1000,92,283.18,100,0.1,5471,9.62,17.99,214,1.0,,,501,Rain,moderate rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 14:00:00,284.74,284.1,1000,82,281.2,100,0.09,10000,9.86,18.67,219,1.0,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-23 15:00:00,284.42,283.77,1000,83,281.16,100,0.53,10000,8.53,16.85,211,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-23 16:00:00,284.12,283.44,1000,83,280.89,100,0.24,10000,9.3,17.88,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-23 17:00:00,283.68,282.93,1000,82,280.21,88,0.0,10000,9.85,17.69,215,0.8,,,804,Clouds,overcast clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-23 18:00:00,283.3,282.46,1001,80,279.43,77,0.0,10000,9.58,17.55,216,0.8,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-23 19:00:00,282.81,279.06,1002,82,279.35,1,0.0,10000,9.32,17.33,215,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-23 20:00:00,282.49,278.72,1002,82,278.98,2,0.0,10000,8.96,16.56,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-23 21:00:00,282.02,278.19,1003,82,278.66,0,0.0,10000,8.64,16.4,218,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-23 22:00:00,281.66,277.78,1003,83,278.49,0,0.0,10000,8.4,16.36,221,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-23 23:00:00,281.45,277.57,1004,83,278.15,0,0.0,10000,8.15,16.34,222,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-24 00:00:00,281.19,277.33,1004,82,277.86,0,0.0,10000,7.79,16.0,224,0.0,,,800,Clear,clear sky,01n
Dublin 12,2025-02-22 20:11:52,2025-02-24 01:00:00,281.07,277.24,1004,83,277.86,70,0.0,10000,7.57,15.58,225,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-24 02:00:00,280.95,277.15,1005,84,277.86,86,0.0,10000,7.35,15.22,227,0.0,,,804,Clouds,overcast clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-24 03:00:00,280.77,277.16,1004,84,277.71,84,0.0,10000,6.6,14.46,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-24 04:00:00,280.58,276.94,1005,84,277.57,60,0.0,10000,6.54,14.21,226,0.0,,,803,Clouds,broken clouds,04n
Dublin 12,2025-02-22 20:11:52,2025-02-24 05:00:00,280.35,276.79,1005,84,277.32,48,0.0,10000,6.14,13.81,232,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 20:11:52,2025-02-24 06:00:00,280.26,276.7,1005,84,277.17,41,0.0,10000,6.06,13.41,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 12,2025-02-22 20:11:52,2025-02-24 07:00:00,280.01,276.6,1005,85,277.12,14,0.0,10000,5.5,12.85,229,0.0,,,801,Clouds,few clouds,02n
Dublin 12,2025-02-22 20:11:52,2025-02-24 08:00:00,280.12,276.83,1006,85,277.2,42,0.1,10000,5.27,12.43,228,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 20:11:52,2025-02-24 09:00:00,280.86,277.81,1006,83,277.66,54,0.33,10000,5.16,11.57,230,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-24 10:00:00,281.69,278.83,1007,81,278.05,60,0.65,10000,5.21,10.99,238,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-24 11:00:00,282.48,279.78,1007,72,277.23,69,0.93,10000,5.32,9.49,241,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-24 12:00:00,283.17,281.98,1007,67,276.82,62,1.19,10000,5.63,8.42,244,0.0,,,803,Clouds,broken clouds,04d
Dublin 12,2025-02-22 20:11:52,2025-02-24 13:00:00,283.6,282.32,1007,62,276.11,14,1.18,10000,5.53,8.1,245,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 20:11:52,2025-02-24 14:00:00,283.92,282.59,1007,59,275.8,13,0.95,10000,5.15,7.8,243,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 20:11:52,2025-02-24 15:00:00,283.88,282.68,1006,64,276.88,15,0.61,10000,4.97,7.98,238,0.0,,,801,Clouds,few clouds,02d
Dublin 12,2025-02-22 20:11:52,2025-02-24 16:00:00,282.9,280.75,1007,72,277.55,36,0.25,10000,4.22,8.59,230,0.0,,,802,Clouds,scattered clouds,03d
Dublin 12,2025-02-22 20:11:52,2025-02-24 17:00:00,281.82,279.3,1007,78,277.56,49,0.0,10000,4.46,8.68,231,0.25,,,500,Rain,light rain,10d
Dublin 12,2025-02-22 20:11:52,2025-02-24 18:00:00,280.43,278.03,1007,91,278.54,58,0.0,10000,3.6,9.02,240,1.0,,,500,Rain,light rain,10n
Dublin 12,2025-02-22 20:11:52,2025-02-24 19:00:00,280.54,277.66,1008,84,277.51,100,0.0,10000,4.58,11.04,235,0.9,,,500,Rain,light rain,10n
Dublin 13,2025-02-22 08:00:42,2025-02-22 08:00:00,280.82,277.84,1006,82,277.95,20,0.08,10000,4.97,11.44,230,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 08:00:42,2025-02-22 09:00:00,280.84,277.71,1006,81,277.79,16,0.3,10000,5.35,11.56,233,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 08:00:42,2025-02-22 10:00:00,281.29,278.0,1007,79,277.87,12,0.61,10000,6.08,11.75,238,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 08:00:42,2025-02-22 11:00:00,281.96,278.7,1008,78,278.34,10,0.93,10000,6.54,11.02,242,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 12:00:00,282.86,279.94,1009,74,278.46,8,1.13,10000,6.25,9.49,245,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 13:00:00,283.95,282.86,1010,68,278.04,4,1.14,10000,6.04,9.03,249,0.0,,,800,Clear,clear sky,01d
