time,temperature_celsius,relative_humidity_percent,barometric_pressure_hpa,is_holiday,is_weekend,available_bikes,available_docks,hour_sin,hour_cos
2024-12-01 00:00:00,13.89,84.97,1002.45,0.0,1.0,4.0,36.0,0.0,1.0
2024-12-01 01:00:00,13.89,84.97,1002.45,0.0,1.0,4.0,36.0,0.269797,0.962917
2024-12-01 02:00:00,13.89,84.97,1002.45,0.0,1.0,4.0,36.0,0.519584,0.854419
2024-12-01 03:00:00,12.25,88.14,1000.22,0.0,1.0,4.0,36.0,0.730836,0.682553
2024-12-01 04:00:00,12.25,88.14,1000.22,0.0,1.0,4.0,36.0,0.887885,0.460065
2024-12-01 05:00:00,12.25,88.14,1000.22,0.0,1.0,4.0,36.0,0.979084,0.203456
2024-12-01 06:00:00,11.26,89.75,1000.11,0.0,1.0,2.0,38.0,0.997669,-0.068242
2024-12-01 07:00:00,11.26,89.75,1000.11,0.0,1.0,2.0,38.0,0.942261,-0.33488
2024-12-01 08:00:00,11.26,89.75,1000.11,0.0,1.0,2.0,38.0,0.81697,-0.57668
2024-12-01 09:00:00,12.79,83.66,1000.56,0.0,1.0,0.0,40.0,0.631088,-0.775711
2024-12-01 10:00:00,12.79,83.66,1000.56,0.0,1.0,0.0,40.0,0.398401,-0.917211
2024-12-01 11:00:00,13.55,78.37,1000.6,0.0,1.0,1.0,39.0,0.136167,-0.990686
2024-12-01 12:00:00,12.85,80.96,1000.62,0.0,1.0,1.0,39.0,-0.136167,-0.990686
2024-12-01 13:00:00,12.77,80.18,1000.27,0.0,1.0,0.0,40.0,-0.398401,-0.917211
2024-12-01 14:00:00,12.37,83.14,1000.14,0.0,1.0,0.0,40.0,-0.631088,-0.775711
2024-12-01 15:00:00,12.06,86.08,1000.15,0.0,1.0,1.0,39.0,-0.81697,-0.57668
2024-12-01 16:00:00,11.02,92.8,1000.49,0.0,1.0,3.0,37.0,-0.942261,-0.33488
2024-12-01 17:00:00,9.99,93.52,1001.13,0.0,1.0,4.0,36.0,-0.997669,-0.068242
2024-12-01 18:00:00,9.06,91.44,1001.73,0.0,1.0,6.0,34.0,-0.979084,0.203456
2024-12-01 19:00:00,8.45,90.71,1001.8,0.0,1.0,6.0,34.0,-0.887885,0.460065
2024-12-01 20:00:00,8.64,89.27,1001.74,0.0,1.0,6.0,34.0,-0.730836,0.682553
2024-12-01 21:00:00,8.64,89.27,1001.74,0.0,1.0,6.0,34.0,-0.519584,0.854419
2024-12-01 22:00:00,9.02,88.23,1001.79,0.0,1.0,2.0,38.0,-0.269797,0.962917
2024-12-01 23:00:00,8.69,93.18,1002.92,0.0,1.0,4.0,36.0,-0.0,1.0
2024-12-02 00:00:00,8.51,94.41,1003.24,0.0,0.0,7.0,32.0,0.0,1.0
2024-12-02 01:00:00,8.51,94.41,1003.24,0.0,0.0,7.0,32.0,0.269797,0.962917
2024-12-02 02:00:00,8.51,94.41,1003.24,0.0,0.0,7.0,32.0,0.519584,0.854419
2024-12-02 03:00:00,6.71,87.86,1006.2,0.0,0.0,7.0,32.0,0.730836,0.682553
2024-12-02 04:00:00,6.71,87.86,1006.2,0.0,0.0,7.0,32.0,0.887885,0.460065
2024-12-02 05:00:00,6.24,85.85,1007.44,0.0,0.0,5.0,34.0,0.979084,0.203456
2024-12-02 06:00:00,6.48,83.64,1008.3,0.0,0.0,1.0,39.0,0.997669,-0.068242
2024-12-02 07:00:00,6.48,83.64,1008.3,0.0,0.0,1.0,39.0,0.942261,-0.33488
2024-12-02 08:00:00,4.56,88.11,1010.9,0.0,0.0,0.0,40.0,0.81697,-0.57668
2024-12-02 09:00:00,4.64,87.21,1011.79,0.0,0.0,0.0,40.0,0.631088,-0.775711
2024-12-02 10:00:00,5.43,80.61,1012.6,0.0,0.0,1.0,39.0,0.398401,-0.917211
2024-12-02 11:00:00,6.14,73.53,1013.18,0.0,0.0,1.0,39.0,0.136167,-0.990686
2024-12-02 12:00:00,6.14,72.07,1013.32,0.0,0.0,1.0,39.0,-0.136167,-0.990686
2024-12-02 13:00:00,6.14,72.07,1013.32,0.0,0.0,1.0,39.0,-0.398401,-0.917211
2024-12-02 14:00:00,5.9,68.45,1014.21,0.0,0.0,0.0,40.0,-0.631088,-0.775711
2024-12-02 15:00:00,5.73,68.46,1014.52,0.0,0.0,1.0,39.0,-0.81697,-0.57668
2024-12-02 16:00:00,3.92,70.2,1015.26,0.0,0.0,0.0,40.0,-0.942261,-0.33488
2024-12-02 17:00:00,3.06,80.83,1015.56,0.0,0.0,1.0,39.0,-0.997669,-0.068242
2024-12-02 18:00:00,2.21,84.36,1015.56,0.0,0.0,3.0,37.0,-0.979084,0.203456
2024-12-02 19:00:00,1.9,89.77,1015.92,0.0,0.0,1.0,39.0,-0.887885,0.460065
2024-12-02 20:00:00,2.11,88.59,1016.08,0.0,0.0,3.0,37.0,-0.730836,0.682553
2024-12-02 21:00:00,1.11,91.87,1016.06,0.0,0.0,7.0,33.0,-0.519584,0.854419
2024-12-02 22:00:00,0.79,93.08,1016.43,0.0,0.0,7.0,33.0,-0.269797,0.962917
2024-12-02 23:00:00,-0.26,93.92,1016.43,0.0,0.0,7.0,33.0,-0.0,1.0
2024-12-03 00:00:00,-1.08,94.98,1016.57,0.0,0.0,10.0,30.0,0.0,1.0
2024-12-03 01:00:00,-1.45,96.75,1016.1,0.0,0.0,10.0,30.0,0.269797,0.962917
2024-12-03 02:00:00,-1.79,96.63,1015.97,0.0,0.0,10.0,30.0,0.519584,0.854419
2024-12-03 03:00:00,-1.7,96.78,1016.05,0.0,0.0,10.0,30.0,0.730836,0.682553
2024-12-03 04:00:00,-1.7,96.78,1016.05,0.0,0.0,10.0,30.0,0.887885,0.460065
2024-12-03 05:00:00,-2.48,96.51,1015.72,0.0,0.0,8.0,32.0,0.979084,0.203456
2024-12-03 06:00:00,-2.8,96.68,1015.72,0.0,0.0,5.0,35.0,0.997669,-0.068242
